,smiles
19675,O=C(Nc1cccc(-c2ncnc3cc(-c4ccncc4)sc23)c1)c1cccc(C(F)(F)F)c1
19676,c1ccc(-c2cc3cccnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1
19677,O=c1ccc(-c2cc(C3CCN(Cc4ccc(-c5nc6ncccc6cc5-c5ccccc5)cc4)CC3)[nH]n2)c[nH]1
19678,c1ccc(-c2cc3cccnc3nc2-c2ccc(CN3CCC(c4cc(-c5cccnc5)[nH]n4)CC3)cc2)cc1
19679,c1ccc(-c2cc(C3CCN(Cc4ccc(-c5nc6ncccc6cc5-c5ccccc5)cc4)CC3)[nH]n2)cc1
19680,c1ccc(-c2cc3cccnc3nc2-c2ccc(CN3CCC(c4cc(-c5ccncc5)[nH]n4)CC3)cc2)cc1
19681,c1ccc(-c2cc3cccnc3nc2-c2ccc(CN3CCC(c4cc(-c5ccccn5)[nH]n4)CC3)cc2)cc1
19682,NC(=O)c1c(SCc2ccc(Cl)cc2)nsc1Nc1ccc(=O)[nH]c1
19683,O=S(=O)(Nc1cc(Cl)c(O)c2ccccc12)c1cccs1
19684,CC(C)(C)CNCc1ccc2c(c1)Cc1c(-c3ccc(C(=O)O)cc3)n[nH]c1-2
19685,Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1CN1CCCCC1
19686,COc1cccc(-c2cn(C)c3c(NN=Cc4ccncc4)ncnc23)c1
19687,COc1cccc(-c2c[nH]c3c(NN=Cc4ccncc4)ncnc23)c1
19688,Fc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19689,Cn1cc(C(N)=O)c(Nc2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2F)cc1=O
19690,CCN(CC)Cc1c(C(=O)NN=Cc2ccncc2)nnn1-c1nonc1N
19691,C(=NNc1ncnc2c1cnn2-c1ccccc1)c1ccncc1
19692,C(=NNc1ncnc2c1cnn2-c1ccncc1)c1ccncc1
19693,Cc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19694,O=[N+]([O-])c1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19695,C(=NNc1ncnc2c1cnn2-c1ccccn1)c1ccncc1
19696,Cc1ccccc1-n1ncc2c(NN=Cc3ccncc3)ncnc21
19697,COc1ccccc1-n1ncc2c(NN=Cc3ccncc3)ncnc21
19698,Cc1ccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)cc1
19699,COc1ccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)cc1
19700,C(=NNc1ncnc2c1cnn2-c1nccs1)c1ccncc1
19701,Brc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19702,COc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)n1
19703,C(=NNc1ncnc2c1cnn2-c1cccnc1)c1ccncc1
19704,CCOc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19705,COc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19706,FC(F)(F)Oc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1
19707,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO
19708,COc1cccc(-n2ccc3c(NN=Cc4ccncc4)ncnc32)c1
19709,COc1cccc(-n2cnc3c(NN=Cc4ccncc4)ncnc32)c1
19710,NCCCc1[nH]nc2c(Cl)ccc(Nc3c(-c4ncccn4)oc4cnccc34)c12
19711,OCCCc1[nH]nc2c(Cl)ccc(Nc3c(-c4ncccn4)oc4cnccc34)c12
19712,O=c1[nH]c2ncc(-c3cnc4[nH]cnc4c3)nc2n1CC1CCOCC1
19713,COc1cccc(-c2[nH]nc3c(NN=Cc4ccncc4)ncnc23)c1
19714,CC(C)c1cc2c(NN=Cc3ccncc3)ncnc2s1
19715,Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1-c1ccccc1
19716,Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1CN1CCCC1
19717,COc1cccc(-c2cc(C3CCCNC3)c(C#N)c(N)n2)c1O
19718,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
19719,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
19720,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
19721,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
19722,COc1ccc2c(c1)c1ncn(Cc3ccco3)c(=O)c1n2C
19723,O=C(O)CC(Cc1nc2c(Cl)cc(Cl)cc2[nH]1)c1ccc(Cl)cc1
19724,O=C(O)CC(Cc1nc2cc(Cl)c(F)cc2[nH]1)c1ccc(Cl)cc1
19725,Cc1ccc2[nH]c(CC(CC(=O)O)c3ccc(Cl)cc3)nc2c1
19726,O=C(O)CC(Cc1nc2cc(F)ccc2[nH]1)c1ccc(Cl)cc1
19727,O=C(O)CC(Cc1nc2cc(C(=O)O)ccc2[nH]1)c1ccc(Cl)cc1
19728,CNc1nccc(C=Cc2c(-c3ccccc3)nc3sccn23)n1
19729,Clc1nccc(C=Cc2c(-c3ccccc3)nc3sccn23)n1
19730,N=c1nc(-c2ccccc2)n(-c2ccccc2)s1
19731,CC(Nc1nccc(C=Cc2c(-c3ccccc3)nc3sccn23)n1)c1ccccc1
19732,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1
19733,O=C(O)c1cnc2sccn2c1=O
19734,COc1cc([N+](=O)[O-])c(OC)cc1-c1nc2sccn2c1C=NN=C(N)N
19735,O=c1[nH]nc2cc(CN3CCC(O)C3)c3ccc(-c4ccc[nH]4)cc3n12
19736,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2cccc(F)c2)[nH]1
19737,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1
19738,Cc1cc(-c2cc(-c3ccccc3)[nH]c(=O)n2)ccc1O
19739,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2cccc(Cl)c2)[nH]1
19740,O=C(O)CC(c1ccccc1)c1cc2cc(Cl)ccc2o1
19741,Cc1ccc2oc(C(CC(=O)O)c3ccccc3)cc2c1
19742,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2cccc(OCc3ccccc3)c2)[nH]1
19743,COc1cc2nccc(Oc3ccc4c(C(=O)NCC(F)(F)F)cccc4c3)c2cc1OC
19744,COc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1
19745,COc1ccc2sc3c(c2c1)SCCNC3=O
19746,COc1ccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)cc1
19747,COc1ccc2sc3c(c2c1)SCCCNC3=O
19748,O=C1NCCCSc2c1sc1ccc(O)cc21
19749,[N-]=[N+]=Nc1ccc2sc3c(c2c1)SCCNC3=O
19750,COc1ncc2sc3c(c2n1)SCCNC3=O
19751,O=C1NCCSc2c1sc1ccc(O)cc21
19752,CNC(=O)c1ccc(C(OCCCCCCn2cc(C)c(=O)[nH]c2=O)(c2ccccc2)c2ccccc2)cc1
19753,CNC(=O)c1ccc(C(OCCCCCCCCn2cc(C)c(=O)[nH]c2=O)(c2ccccc2)c2ccccc2)cc1
19754,Cc1cn(CCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19755,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O
19756,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2ccncc2)c(=O)[nH]c1=O
19757,Cc1cn(CCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19758,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19759,Cc1cn(CCCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19761,Cc1cn(CCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19762,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2cc[n+](C)cc2)c(=O)[nH]c1=O
19763,Cc1cn(CCC(O)COC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19764,Cc1cn(C2OC(CO)C(O)C2OCc2ccccc2)c(=O)[nH]c1=O
19765,Cc1cn(CC=CCN2CCN(C)CC2)c(=O)[nH]c1=O
19766,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O
19767,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccncc2)c(=O)[nH]c1=O
19768,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19769,Cc1cn(CC=CCN(Cc2ccccc2)Cc2ccccc2)c(=O)[nH]c1=O
19770,Cc1cn(CC=CCOC(=O)C(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19771,Cc1cn(C2CC(O)C(CO[PH](=O)(=O)C[PH](=O)(=O)O[PH](=O)(=O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)O2)c(=O)[nH]c1=O
19772,Cc1cn(C2CC(O)C(CO[PH](=O)(=O)C[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)O2)c(=O)[nH]c1=O
19773,Cc1cn(C2OC(CO)C3CNC(=O)OC32)c(=O)[nH]c1=O
19774,Cc1cn(C2OC(CO)C3CNC(=S)OC32)c(=O)[nH]c1=O
19775,O=C(Cn1c(O)csc1=S)c1ccccc1
19776,Cc1cn(C2CC(O)C(OCCc3ccccc3)O2)c(=O)[nH]c1=O
19778,Cc1cn(C2CC(n3ccnn3)C(CO)O2)c(=O)[nH]c1=O
19779,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
19780,Cc1cn(C2CC(CO)C(CO)O2)c(=O)[nH]c1=O
19781,CSSC1CC(n2cc(C)c(=O)[nH]c2=O)OC1CO
19782,Cc1cn(C2CC(n3cc(-c4ccccn4)nn3)C(CO)O2)c(=O)[nH]c1=O
19783,Cc1cn(C2CC(n3cc(-c4ccc(Cl)cc4)nn3)C(CO)O2)c(=O)[nH]c1=O
19784,Cc1cn(C2CC(n3cc(-c4ccccc4)nn3)C(CO)O2)c(=O)[nH]c1=O
19785,Cc1cn(C2CC(n3cc(Cc4ccccc4)nn3)C(CO)O2)c(=O)[nH]c1=O
19786,Cc1cn(C2CC(n3cc(-c4ccc(F)cc4)nn3)C(CO)O2)c(=O)[nH]c1=O
19787,Cc1cn(C2CC(n3cc(CC4CCCC4)nn3)C(CO)O2)c(=O)[nH]c1=O
19788,Cc1cn(C2CC(n3cc(-c4ccc(Cl)c(Cl)c4)nn3)C(CO)O2)c(=O)[nH]c1=O
19789,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
19790,Cc1cn(C2CC(O)C(OC(C)(C)C)O2)c(=O)[nH]c1=O
19792,CCOC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O
19794,COC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O
19796,CCCOC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O
19798,Cc1cn(C2CC(CO)C(CO[PH](=O)(=O)O)O2)c(=O)[nH]c1=O
19799,Cc1cn(CC=COC(=O)CC(C)(C)C)c(=O)[nH]c1=O
19800,Nn1c(O)csc1=S
19801,Oc1csc(=S)n1CCc1ccccc1
19802,O=c1scc(O)n1Cc1ccccc1F
19803,Cn1c(O)csc1=S
19804,O=C(O)Cn1c(O)csc1=S
19805,Cc1cn(C2CC(CN)C(CO[PH](=O)(=O)O)O2)c(=O)[nH]c1=O
19806,Cc1cn(C2CC(CN)C(CO)O2)c(=O)[nH]c1=O
19807,Cc1cn(C2CC(SSCCO)C(CO)O2)c(=O)[nH]c1=O
19808,Cc1cn(C2CC(SSCCN)C(CO)O2)c(=O)[nH]c1=O
19809,Cc1cn(C2CC(O)C(OCc3ccccc3)O2)c(=O)[nH]c1=O
19811,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2C(=O)CCC2C)cc1
19812,Cc1cn(C2OC(CO[PH](=O)(=O)O)C(O)C2Cl)c(=O)[nH]c1=O
19813,C#CC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O
19814,Cc1cn(C2OC(CO)C(CN)C2O)c(=O)[nH]c1=O
19815,Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O
19816,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-n2c(O)c[nH]c2=O)cc1
19817,Cc1cn(C2CC(O)C3(CO)CC23)c(=O)[nH]c1=O
19818,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O
19819,Cc1cn(C2CCC(COC(=O)c3ccccc3)O2)c(=O)[nH]c1=O
19820,Cc1cn(C2OC(CO[PH](=O)(=O)O)C(CN)C2O)c(=O)[nH]c1=O
19821,Cc1cn(CC#CCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19822,COc1ccc(CCn2c(O)csc2=S)cc1
19823,Cc1cn(C2CC(CF)C(CO)O2)c(=O)[nH]c1=O
19824,Cc1cn(C2CC(CF)C(CO[PH](=O)(=O)O)O2)c(=O)[nH]c1=O
19825,Cc1cn(CC=CCOC(=O)c2ccccc2)c(=O)[nH]c1=O
19826,Cc1cn(CC=CCOC(=O)C(C)(C)C)c(=O)[nH]c1=O
19827,Cc1cn(CC=CCOCc2ccccc2)c(=O)[nH]c1=O
19828,Cc1cn(C2CC(O)CO2)c(=O)[nH]c1=O
19829,Cc1cn(CC(O)C(O)COC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
19830,Cc1cn(C2CC(n3cc(C(C)(C)C)nn3)C(CO)O2)c(=O)[nH]c1=O
19831,N=C(N)N=c1[nH]cc(Cl)cc1Br
19832,Clc1cnc2[nH]cc(-c3ccccc3)c2c1
19833,O=S(=O)(c1ccccc1)c1c[nH]c2ncccc12
19834,O=[N+]([O-])c1ccccc1S(=O)(=O)c1c[nH]c2ncccc12
19835,Oc1[nH]c(N=CCc2ccccc2)nc1Cc1c[nH]c2ncccc12
19836,O=C1N=C(SCc2ccccc2)N=C1Cc1c[nH]c2ncccc12
19837,O=c1[nH]cc(F)c(=O)[nH]1
19838,Clc1cc(-c2c[nH]c3ncccc23)ncn1
19839,N=C(N)N=c1[nH]cc(Cl)cc1CCC(=O)O
19840,CC(C)Nc1nccc(-c2cn[nH]c2)n1
19841,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
19842,CC=Nc1nc(Cc2c[nH]c3ncccc23)c(O)[nH]1
19843,CC(C)(C)CC=Nc1nc(Cc2c[nH]c3ncccc23)c(O)[nH]1
19844,CCOC(=O)c1cn2ncnc(Oc3cccc(C(=O)NOC)c3)c2c1C(C)C
19845,CC(C)Cn1c(=O)[nH]c2ncc(-c3ccc(O)cc3)nc21
19846,COc1cccc(CNC(=O)c2cn(CCN3CCCC3)c3nc(-c4cn[nH]c4)ccc23)c1
19847,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O
19848,O=C(OCCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O
19849,CCCCCCCCCCCCCCCCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O
19850,CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
19851,CCCCOC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CNCC2NC(=O)c2ccc(O)cc2)cc1O
19852,CCN(CC)CCCOC(=O)c1cc(-c2csc(-c3ccncc3)n2)c(=O)[nH]c1C(C)C
19853,O=C(OCCCCc1ccccc1)c1cc(N=Cc2cc(O)ccc2O)ccc1O
19854,CCCCCCCCCCCCCCCCOC(=O)c1cc(N=Cc2cc(O)ccc2O)ccc1O
19855,O=C(OCCCc1ccccc1)c1cc(N=Cc2cc(O)ccc2O)ccc1O
19856,CCCCCCOC(=O)c1ccccc1Oc1[nH]cnc(=O)c1C=CC(C)=O
19857,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CNCCC(F)(F)F)ns2)n1
19858,NCCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O
19859,Nc1nccc(-c2cc3c(n2CCCC(F)(F)F)CCNC3=O)n1
19860,O=c1cc(CSc2n[nH]c(=O)n2C2Cc3ccccc3C2)c2ccc(O)cc2o1
19861,O=CC=Cc1ccccc1O
19862,O=C(O)c1cc(N=Cc2ccccc2O)ccc1O
19863,CC(C)C(CC(=O)OCC1(CO)CC(=Cc2ccccc2O)C(=O)O1)C(C)C
19864,Cc1ccc(-c2cc3nc(Br)cnc3[nH]2)cc1
19865,COc1cc(C=Cc2ccccc2O)cc(OC)c1
19866,CC(C)COC(=O)NC(CO)C(=O)NC(C)C(=O)NC1CCCN(C(=N)N)C1O
19867,CC(NC(=O)C(CO)NC(=O)OCc1ccccc1)C(=O)NC1CCCN(C(=N)N)C1O
19869,COc1ccncc1-c1cc(NC2CC2)n2ncc(C#N)c2n1
19870,O=c1[nH]c2ccccc2cc1-c1csc(-c2cccnc2)n1
19871,Cc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(CC#N)cc1
19872,COCCOCOc1ccc(C(=O)C=Cc2ccc(C(=O)O)cc2)cc1C12CC3CC(CC(C3)C1)C2
19873,CCN(CC)c1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2ccccc12
19874,CCc1ccc(-c2ccc3c(c2)-c2c(cnn2C)S(=O)(=O)N3C)cc1
19875,O=C1NCc2ccc(-c3ccccc3)cc21
19876,O=C1NCc2ccc(-c3ccc(Cl)cc3)cc21
19877,CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1
19878,CN1c2ccc(-c3ccc(C(=O)NCCO)cc3)cc2-c2[nH]ncc2S1(=O)=O
19879,COC(=O)c1c(NC(=O)Cc2cccs2)sc(C)c1C
19880,COc1cc[nH]c(=NC(=N)N)c1
19881,NCCCn1cc(C2=C(c3ccc4ccccc4c3)C(=O)NC2=O)c2ccccc21
19882,CCn1c(C2=NCC=CC2)nc2cnccc21
19883,Cc1csc(-c2[nH]c(CN3CCOC3=O)nc2-c2ccc3ncsc3c2)n1
19884,COc1ccc(CC(=O)Nc2ccsc2N2CCOC2=O)cc1
19885,Nc1[nH]nc2nnc(-c3ccccc3)c(-c3ccccc3)c12
19886,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCOC2=O)cc1
19889,CC1=CN2CC(=O)NN=C2C=C1
19890,CC(Oc1cc(-c2cc(-c3ccc(CN4CCCCC4)s3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19891,CC(Oc1cc(-c2cc(-c3ccc(CN(C)C)s3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19892,Cc1cc(-c2cnc(N)c(-c3ccc(C(N)=O)c(OC(C)c4ccccc4C(F)(F)F)c3)c2)sc1CN(C)C
19893,Cc1cc(CN(C)C)sc1-c1cnc(N)c(-c2ccc(C(N)=O)c(OC(C)c3ccccc3C(F)(F)F)c2)c1
19894,CC(Oc1cc(-c2cc(-c3ccc(CN4CCOCC4)s3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19895,CC(Oc1cc(-c2cc(-c3cccs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19896,COc1cc(-c2cc(-c3cccs3)cnc2N)ccc1C(N)=O
19897,CC(Oc1cc(-c2nc(-c3ccc(CN(C)C)s3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19898,CC(Oc1cc(-c2nc(-c3cccc(CN(C)C)c3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19899,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2[nH]1
19900,CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12
19901,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3[nH]2)c1
19902,CC(Oc1cc(-n2cnc3cc(OCCCN(C)C)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F
19903,CC(Oc1cc(-c2nc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19904,CC(Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)ccc1C(N)=O)c1ccccc1C(F)(F)F
19905,CC(Oc1cc(-n2cnc3cc(OC4CCN(C5CC5)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F
19906,CC(Oc1cc(-n2cnc3cc(OC4CCN(C)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F
19909,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC
19910,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1
19911,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C
19912,CN(c1cccc(Br)c1)c1nc(N)nc2c1cc(Cc1ccccc1)n2C
19913,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc(CNCc6ccccc6)o5)cc34)cc2Cl)c1
19914,CN1CCN(CCCOc2ccc(N3C(=O)C(=Cc4ccc(Oc5ccccc5C(N)=O)cc4)SC3=S)cc2)CC1
19915,O=C(OCC1OC(O)C(O)(COC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1
19916,COc1cc2c(cc1OC)Sc1ncnc(N(C)c3cccc(Br)c3)c1NC2
19917,N#CC(=Cc1ccc(Oc2ccccc2)c(I)c1)c1ccccn1
19918,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(CC(=O)N2CCS(=O)(=O)CC2)n1
19919,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(CC(=O)N3CCS(=O)(=O)CC3)cc2)n1
19920,CC(C)(C)c1cc(NC(=O)Nc2ccc3ccccc3c2)n(CC(=O)N2CCS(=O)(=O)CC2)n1
19921,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)o1
19922,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1
19923,CC(Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19925,CC(C=CC(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O
19928,COc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O
19929,CC(Oc1cc(-c2nc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F
19930,COc1cc(-c2ccc3c(c2)Nc2ccccc2NC3=O)ccc1C(N)=O
19931,COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC
19932,Nc1ncnc2cc3ccccc3cc12
19933,Cc1cc(C)c(NC(=O)c2ccc3nc(N)sc3n2)c(C)c1
19934,CCOc1ccc(S(=O)(=O)n2nnc3ccccc32)cc1C
19935,C=c1cc(C)[nH]c1=Cc1c(-c2nccs2)[nH][nH]c1=O
19936,C=CCOC(=O)C1=C2C(=NC1=O)c1cccc3cccc2c13
19937,S=C=Nc1cccc2ccccc12
19938,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC(F)C3)ns2)n1
19939,Cc1cn(C2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O
19940,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1
19941,Cn1c(-c2c(O)[nH]c3ccccc3c2=O)nc2ccccc21
19942,CN1CCc2nc3sc(C(=O)C45CC6CC(CC(C6)C4)C5)c(N)c3cc2C1
19943,O=c1[nH]c(CN2CCCC(O)C2)nc2c1sc1ccc(Cl)cc12
19944,COc1ccc[nH]c1=NC(=N)N
19945,COc1ccc(C(=O)c2c[nH]c(C(=O)NCc3cccs3)c2)cc1
19946,COc1cc2c(C)cc3c(c2cc1OC)C(=O)NC3=O
19947,COCCc1ccc(O)cc1
19948,COCCc1ccc(OCC(O)CNC(C)C)cc1
19949,CNC(=O)c1ccccc1Nc1c(C(F)(F)F)cnc2[nH]c(-c3cccnc3)cc12
19950,N=C(N)N=c1[nH]cccc1O
19951,Cn1ncc2ccc(-c3ccc4ncnc(NCc5cccs5)c4c3)cc21
19952,c1nc(NCCc2c[nH]cn2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1
19953,Cn1ccc2cc(-c3ccc4ncnc(NCc5cccs5)c4c3)ccc21
19954,Cc1cccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
19955,Fc1cccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
19956,CC(C)Nc1c(C(N)=O)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12
19957,CC(C)Nc1c(-c2nccs2)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12
19958,CCS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1
19959,Nc1nc2ccc(-c3cccc(O)c3)cc2s1
19960,c1csc(CNc2ncnc3cc(-c4ccc5c(c4)OCO5)ccc23)c1
19961,c1ccc(-c2c(-c3ccc4[nH]ncc4c3)nc3ncccn23)cc1
19962,O=C(O)c1cc(-c2ccc3ccccc3c2)ccc1O
19963,COc1cc(-c2ccc3ncnc(NCc4cccs4)c3c2)cc(OC)c1OC
19964,CNc1nc(C)c2cc(-c3cc(O)cc(F)c3)ccc2n1
19965,c1cncc(-c2ccc3ncnc(NCc4cccs4)c3c2)c1
19966,c1cncc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
19967,Oc1ccc(-c2cccc(-c3cc(O)cc(O)c3)c2)cc1
19968,CC(=O)Nc1oc(-c2cncc(-c3cccc(F)c3)c2)nc1-c1ccccc1
19969,Cc1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
19970,c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
19971,Cc1ccsc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12
19972,c1nc(NCc2ccoc2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1
19973,c1c[nH]c(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1
19974,c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1
19975,Cc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1
19976,N=C(N)N=c1[nH]ccc2ccc(-c3ccc4c(c3)OCO4)cc12
19977,CC(C)(C)NC(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1
19978,Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1
19979,Oc1cc(O)cc(-c2ccc3cc(O)ccc3c2)c1
19980,CC(Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12)c1ccccc1
